NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
2,4,4,0,2,5,1,1,1,0,6,0.04040404,8.41E-06,0.001577909,2.10E-06,7.29E-21,7.11E-08,0.000704948,0.001164119,0.000570683,0.007562003,8.39E-08,2.49E-13,1.10E-10,0.000797655,0
24,13,13,6,0,19,0,0,9,0,7,0.424242424,0,0,1.28E-10,0.000254451,0,0.000528873,0.025149359,0.004327799,0.007243138,3.31E-07,2.72E-07,3.80E-10,0.000669709,0
1,11,11,2,6,8,1,1,1,0,7,0.01010101,1.40E-06,0.001183432,1.92E-09,2.25E-05,8.56E-05,0.000753656,0.026730803,0.000152837,0.005861569,5.76E-08,4.90E-08,1.35E-08,0.000463429,0
6,16,13,0,2,12,1,1,4,1,22,0.272727273,0.000254728,0.078721365,0.161338189,0.004701083,0.000936487,0.004059926,0.01974609,0.005080064,0.007582322,0.162712622,1.49E-07,2.45E-08,0.003740012,0
1,23,23,1,7,10,1,3,1,0,31,0.272727273,8.41E-06,0.001183432,1.92E-09,0.007194185,8.56E-05,0.000753656,0.020448954,0,0.005703865,3.24E-07,3.60E-07,1.06E-07,0.000405318,0
0,2,2,0,1,3,6,1,0,2,2,0.282828283,1.96E-05,0.059539962,0.057989145,0.004593222,0.007948362,0.003089919,0.019614303,5.05E-05,0.006207718,0.02653819,2.25E-08,1.09E-08,0.002642042,1
31,68,65,12,28,18,13,83,6,23,84,0.242424242,0.000381624,0.093732534,0.214665483,0.007017716,0.018664949,0.014664925,0.019844931,0.001944109,0.016850069,0.160165173,1.74E-07,7.29E-06,0.017483671,1
1,5,5,0,0,7,0,0,1,0,9,0.323232323,0,0,1.28E-10,0.010590982,0,0.000528873,0.294631875,0,0.007827745,4.80E-08,1.55E-07,1.57E-08,0.000393237,0
1,2,2,0,0,3,0,0,0,0,2,0.343434343,0,0,1.28E-10,0.008283743,0,0.000528873,0.293610525,3.50E-07,0.007827745,4.80E-08,1.14E-07,1.57E-08,0.000393237,0
0,1,1,0,1,3,0,0,0,0,2,0.292929293,0,0,1.28E-10,0.004701083,0,0.000528873,0.018922421,2.35E-05,0.006280119,0.000622752,2.25E-08,1.43E-13,0.00044229,0
0,2,2,0,0,3,0,0,0,0,2,0.414141414,0,0,1.28E-10,0.002339597,0,0.000528873,0.020284221,0.000216869,0.010738079,0.005382803,1.63E-09,1.68E-10,0.00067762,0
4,6,5,1,1,2,1,0,1,1,0,0,0,0.06664882,0.077182999,0,0.002362203,0.002604083,0,0,0.008432242,0.056764198,0,2.65E-08,0.003086828,0
0,1,1,0,0,1,0,0,0,0,0,0.484848485,0,0,1.28E-10,-9.32E-22,0,0.000528873,0.015979178,0.003867186,0.006575769,0.016693092,1.15E-11,5.08E-09,0.000767208,0
0,1,1,0,1,3,0,0,0,0,2,0.292929293,0,0,1.28E-10,0.004701083,0,0.000528873,0.018922421,2.35E-05,0.006280119,0.000622752,2.25E-08,1.43E-13,0.00044229,0
0,1,1,0,1,3,0,0,0,0,2,0.292929293,0,0,1.28E-10,0.004701083,0,0.000528873,0.018922421,2.35E-05,0.006280119,0.000622752,2.25E-08,1.43E-13,0.00044229,0
0,1,1,0,1,3,0,0,0,0,2,0.292929293,0,0,1.28E-10,0.004701083,0,0.000528873,0.018922421,2.35E-05,0.006280119,0.000622752,2.25E-08,1.43E-13,0.00044229,0
1,1,1,0,0,2,2,0,1,0,1,0.434343434,4.21E-06,0.002662722,1.54E-08,0.000107862,0.003120718,0.000955975,0.023611843,0,0.005644641,0.004430415,5.50E-11,9.81E-10,0.000956718,0
0,1,1,0,1,3,1,0,0,0,2,0.313131313,2.24E-05,0.001183432,1.92E-09,0.004635571,-6.87E-20,0.000978439,0.018098752,0.000635183,0.006067811,0.001089817,2.25E-08,2.50E-13,0.000480656,0
0,1,1,0,1,3,0,0,0,0,2,0.313131313,0,0,1.28E-10,0.004635571,0,0.000528873,0.018900457,0,0,5.29E-92,2.25E-08,0,0.000391136,0
7,2,2,0,0,8,0,0,5,0,1,0,0,0,1.28E-10,0,0,0.000528873,0.01954841,1.26E-05,0.007243138,3.31E-07,1.07E-08,3.80E-10,0.000669709,0
7,4,4,0,0,9,0,0,3,0,3,0,0,0,1.28E-10,0,0,0.000528873,0.021272623,8.27E-05,0.007279403,3.85E-07,2.49E-08,9.92E-10,0.00085535,0
8,4,4,2,0,8,0,0,4,0,2,0.404040404,0,0,1.28E-10,0.00230724,0,0.000528873,0.017868125,2.52E-05,0.007245021,3.31E-07,1.31E-08,7.95E-15,0.000669709,0
7,4,4,0,0,9,0,0,3,0,3,0,0,0,1.28E-10,0,0,0.000528873,0.021195748,9.11E-05,0.007279403,3.85E-07,1.03E-08,9.92E-10,0.00085535,0
0,12,12,1,8,5,0,0,0,0,15,0.01010101,0,0,1.28E-10,-2.90E-19,0,0.000528873,0.025896152,0.000406629,0.009830369,1.26E-06,7.97E-08,1.84E-09,0.000450461,0
0,12,12,1,8,5,0,0,0,0,15,0.01010101,0,0,1.28E-10,-2.90E-19,0,0.000528873,0.025819276,0.000496368,0.009830369,1.26E-06,5.79E-08,1.57E-09,0.000450461,0
0,12,12,1,8,5,0,0,0,0,16,0.01010101,0,0,1.28E-10,-2.90E-19,0,0.000528873,0.021239677,0.000134141,0.009830369,1.26E-06,2.86E-08,1.48E-09,0.000451662,0
0,12,12,1,8,5,0,0,0,0,16,0.01010101,0,0,1.28E-10,-2.90E-19,0,0.000528873,0.019735108,0.000176907,0.009830369,1.26E-06,2.87E-08,1.73E-09,0.000449452,0
0,11,11,1,7,5,0,0,0,0,14,0.01010101,0,0,1.28E-10,-2.90E-19,0,0.000528873,0.023776577,0.000294456,0.009830369,1.26E-06,4.07E-08,1.20E-09,0.000450461,0
0,11,11,1,7,5,0,0,0,0,14,0.01010101,0,0,1.28E-10,-2.90E-19,0,0.000528873,0.025347039,0.000293054,0.009830369,1.26E-06,4.78E-08,1.20E-09,0.000450461,0
2,4,4,0,2,2,0,0,2,0,4,0,0,0,1.28E-10,0,0,0.000528873,0,0,0.00517966,1.21E-06,0,1.88E-08,0.000628269,0
3,5,5,0,3,2,0,0,2,0,4,0,0,0,1.28E-10,0,0,0.000528873,0,0,0.00517966,1.21E-06,0,1.78E-08,0.000661743,0
8,7,6,1,1,6,0,0,4,0,3,0.898989899,0,0,1.28E-10,1.74E-05,0,0.000528873,0.384225092,0.006941679,0.004999676,4.86E-12,4.95E-08,2.46E-10,0.000513665,0
0,5,5,0,0,3,0,0,0,0,4,0.646464646,0,0,1.28E-10,3.57E-05,0,0.000528873,0.025720436,8.94E-05,0.009784728,1.21E-06,1.39E-07,1.21E-10,0.000442701,0
0,5,5,0,0,3,0,0,0,0,4,0.646464646,0,0,1.28E-10,3.57E-05,0,0.000528873,0.025720436,8.94E-05,0.009784728,1.21E-06,1.17E-07,1.21E-10,0.000442701,0
0,5,5,0,0,2,0,0,0,0,4,0.636363636,0,0,1.28E-10,2.39E-05,0,0.000528873,0.027752153,4.36E-05,0.009784728,1.21E-06,1.10E-07,1.21E-10,0.000442701,0
0,5,5,0,0,3,0,0,0,0,4,0.646464646,0,0,1.28E-10,3.57E-05,0,0.000528873,0.026126779,8.94E-05,0.009784728,1.21E-06,1.30E-07,1.21E-10,0.000442701,0
0,5,5,0,0,3,0,0,0,0,4,0.646464646,0,0,1.28E-10,3.57E-05,0,0.000528873,0.025390968,0.000378231,0.009784728,1.21E-06,8.66E-08,1.21E-10,0.000442701,0
0,5,5,0,0,3,0,0,0,0,4,0.646464646,0,0,1.28E-10,3.57E-05,0,0.000528873,0.025676507,0.000378231,0.009784728,1.21E-06,8.67E-08,1.21E-10,0.000442701,0
25,29,28,4,7,25,1,1,12,1,23,0.95959596,2.45E-05,0.001183432,2.10E-06,0.002408747,4.00E-06,0.000572078,0.247199526,0.004336079,0.009180931,6.22E-05,8.33E-06,4.24E-06,0.001914954,0
4,12,8,0,2,9,7,1,3,1,16,0.454545455,0.000136011,0.008415516,2.11E-06,5.50E-05,0.00087898,0.00158398,0.020580742,0.009822792,0.010622976,2.77E-05,9.73E-09,8.49E-07,0.000985684,0
7,1,1,0,1,6,0,0,2,0,3,0.01010101,0,0,1.28E-10,-4.02E-22,0,0.000528873,0.023062731,0,0.008568199,2.71E-06,2.61E-09,1.03E-07,0.00043158,0
1,2,2,1,0,3,1,1,1,0,1,0.717171717,2.24E-05,0.001183432,1.92E-09,1.74E-05,5.84E-06,0.000641264,0.439421894,3.58E-05,0.004285989,8.47E-13,2.61E-09,2.46E-09,0.000488171,0
8,15,14,1,2,10,6,0,4,0,7,0.545454545,5.89E-05,0.01,1.04E-07,0.000743174,0.001280018,0.002803005,0.413866192,0.007618226,0.005451371,5.57E-11,9.90E-09,1.17E-09,0.001423378,0
4,3,3,0,1,7,3,4,3,0,4,0.565656566,7.01E-06,0.003550296,5.51E-09,0.000757071,0.000758515,0.001128294,0.509433755,0,8.88E-05,2.80E-88,5.16E-09,2.16E-09,0.000925828,0
1,2,2,0,0,4,1,1,1,0,2,0.565656566,1.40E-06,0.001183432,1.92E-09,0.000757071,0.000253611,0.000678728,0.445539009,1.40E-06,7.40E-05,3.73E-89,2.53E-09,4.47E-10,0.000429409,0
1,1,1,0,0,4,1,1,1,0,2,0.565656566,2.80E-06,0.001183432,1.92E-09,0.000757071,0.00025013,0.000753656,0.444111316,0.002546575,0.005662226,7.29E-10,2.53E-09,1.29E-10,0.000586037,0
2,2,2,0,1,5,1,1,2,0,4,0.565656566,2.80E-06,0.001183432,1.92E-09,0.000757071,0.00025013,0.000753656,0.44569276,0.00053002,5.15E-05,5.36E-89,4.83E-09,2.26E-11,0.000646048,0
3,3,3,0,1,6,1,1,3,0,5,0.565656566,2.80E-06,0.001183432,1.92E-09,0.000757071,0.00025013,0.000753656,0.445539009,0.00053002,3.94E-05,6.99E-89,2.53E-09,2.42E-10,0.000617837,0
3,7,7,2,2,2,7,16,1,13,5,0,0,0.093447578,0.432343757,0,0.01162559,0.019854679,0,0,0.016479436,0.210885019,0,2.20E-06,0.017641191,0
1,10,9,1,2,5,1,1,1,1,10,0.01010101,0,0.079261398,0.161338189,0.000157763,0.000936487,0.004059926,0.000516166,0,0.009864827,0.162223052,4.33E-08,1.40E-08,0.003713741,0
1,10,10,1,1,6,2,0,1,3,9,0.313131313,0.000263608,0.078868233,0.185242571,0.004359848,0.003207049,0.004585946,0.020602706,0.000636585,0.017393156,0.01748135,7.23E-09,3.11E-09,0.000955857,0
