NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
9,24,9,0,6,15,5,5,5,0,16,0.341269841,0.000344198,0.008687259,2.56E-11,-8.35E-21,3.85E-05,0.005137553,0.367710631,0.005177935,0.005331319,0.004720791,0.000724211,6.69E-05,0.001981362,0
3,9,6,0,1,6,4,4,2,0,6,0.341269841,0,0,3.29E-14,-8.35E-21,0,0.001948743,0.381649757,0,0,1.78E-32,0.010316445,0,0.001066277,0
8,14,7,0,1,10,0,0,4,0,7,0.349206349,0,0,3.29E-14,4.05E-20,0,0.001948743,0.382355536,0,0,1.78E-32,0.005872473,0,0.001066277,0
3,10,10,3,3,3,5,0,1,8,12,0.285714286,5.99E-05,0.008176243,5.43E-09,0.012636926,0.000130827,0.002877075,0.167534186,0,0.003969098,0.003340199,0.041496006,0.000335923,0.002809608,0
1,17,17,1,4,8,14,1,1,20,14,0.325396825,0.000286832,0.008775009,6.02E-10,0.000595114,0.002962882,0.003276262,0.052492281,0.002010316,0.005921208,0.002573363,0.002902121,0.001083296,0.002405779,0
2,2,2,0,0,4,8,0,1,0,1,0.285714286,0.000254407,0.010510511,5.43E-09,0.012636926,0.000134548,0.004533679,0.039082488,0.001785839,0.006480531,0.000141137,0.000469004,0.001213691,0.001948966,0
0,6,6,2,2,3,0,0,0,0,5,0.396825397,0,0,3.29E-14,1.69E-05,0,0.001948743,0.049404499,0.000194547,0.000266276,1.55E-29,0.010617826,0.031242102,0.001182122,0
2,4,4,1,2,1,24,0,1,23,2,0.007936508,0.000172099,0.039829303,0.013545742,4.23E-05,0.092889444,0.006005738,0.032818703,0.001159798,0.015883382,0.002466126,0.000110604,7.59E-05,0.006103159,0
2,4,3,2,2,3,3,0,2,0,4,0.103174603,5.99E-05,0.012355212,2.69E-11,0.000126641,0.000702295,0.00376177,0.029730922,5.99E-05,0.005254325,0.005051416,5.13E-05,0.000632325,0.002747105,0
8,13,12,2,6,12,8,6,5,7,12,0.047619048,0.00052378,0.026061776,4.23E-10,0.011554497,0.000979067,0.007268907,0.021438024,0.008149761,0.009954264,0.00674182,0.000199759,0.00138998,0.005151415,0
2,4,4,0,0,4,0,0,2,0,3,0,0,0,3.29E-14,0,0,0.001948743,0.0296427,0,0.000275786,3.75E-30,8.04E-05,3.69E-06,0.001161679,0
1,3,0,0,0,6,1,1,1,0,6,0.007936508,0,0.017550018,4.23E-09,0.00085341,0.002540091,0.003493334,0.096162329,0,0.007576275,0.000862598,0.000260867,3.65E-06,0.001725511,0
4,15,15,1,0,7,0,0,4,0,1,0.174603175,0,0,3.29E-14,0.011188533,0,0.001948743,0.158447287,0,0,1.78E-32,0.097153407,0,0.001066277,0
0,2,2,0,0,5,0,0,0,0,4,0.111111111,0,0,3.29E-14,0.001064879,0,0.001948743,0.044375827,0.001541409,0.00805217,0.005418552,0.007383726,1.14E-05,0.001332203,0
0,2,2,0,0,5,1,1,0,0,4,0.111111111,8.98E-05,0.003861004,1.28E-12,0.001064879,0.002459639,0.002500944,0.072518747,0.001676095,0.008063452,0.005418552,0.000976464,0.011687788,0.001526113,0
1,6,5,1,2,2,0,0,1,0,5,0.047619048,0,0,3.29E-14,0.003022831,0,0.001948743,0.029907367,0,0.008210278,0.000616141,0.000205243,2.61E-06,0.001537159,0
