NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
1,5,5,0,1,3,0,0,1,0,2,0,0,0,6.10E-16,0,0,0.000886806,0,0,0.005841576,3.54E-05,0,0.002699584,0.002584513,0
9,3,2,0,1,1,0,0,1,0,3,0,0,0,6.10E-16,0,0,0.000886806,0,0,0,2.41E-74,0,0,0.000691652,0
4,8,6,0,2,9,1,1,4,0,8,0,0,0.00173913,9.09E-14,0,9.22E-21,0.001640663,0.009862779,0.000557491,0.008137796,2.67E-05,0.000448996,9.38E-05,0.002169613,0
4,14,8,1,1,5,3,3,3,3,10,0.025641026,1.82E-05,0.009149338,1.32E-09,0.000127205,0.000174387,0.003812712,0.017474271,9.09E-05,0.000589508,2.93E-66,0.000405085,0.000223287,0.001998159,0
3,2,0,0,1,2,0,0,1,3,2,0,0,0,6.10E-16,0,0,0.000886806,0,0,0,2.41E-74,0,0,0.000691652,0
5,12,8,3,5,8,4,3,3,1,15,0.025641026,9.09E-06,0.007246377,1.36E-11,0.000127205,7.35E-05,0.003251996,0.00155446,1.82E-05,0.000340265,6.41E-66,6.03E-05,0.000798496,0.002495508,0
1,1,1,0,0,2,0,0,0,0,1,0.008547009,0,0,6.10E-16,0.001250404,0,0.000886806,0.000321612,3.03E-06,0.000156522,2.79E-68,7.03E-06,0.000859612,0.000778783,0
5,6,5,1,0,7,0,0,5,0,1,0.008547009,0,0,6.10E-16,-2.89E-20,0,0.000886806,0.213443396,0,0,2.41E-74,3.04E-05,0,0.000691652,0
0,12,12,0,0,0,0,0,0,0,0,0,0,0,6.10E-16,0,0,0.000886806,0.004502573,0,0,2.41E-74,3.73E-07,0,0.000691652,0
3,6,6,1,0,4,0,0,3,0,0,0.008547009,0,0,6.10E-16,2.40E-22,0,0.000886806,0.050546741,0,0,2.41E-74,7.28E-06,0,0.000691652,0
