NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
3,3,3,2,0,4,1,0,2,1,2,0.652859961,1.15E-05,0.003640409,8.90E-08,0.002353101,1.79E-05,0.000422382,0.240605822,0.000193236,0.000333704,1.97E-42,0.000234818,2.66E-06,0.000259847,0
2,3,3,2,0,4,1,0,1,1,1,0.652859961,3.78E-07,0.003640409,8.90E-08,0.002213816,1.79E-05,0.000422382,0.335227788,0,0.000333704,1.97E-42,0.000760687,2.66E-06,0.000259847,0
1,2,2,1,0,4,1,0,1,1,0,0.652859961,3.78E-07,0.003640409,8.90E-08,0.002213816,1.79E-05,0.000422382,0.283835666,0,0.000333704,1.97E-42,0.000325884,2.66E-06,0.000259847,0
2,3,3,2,0,5,1,0,2,1,2,0.646942801,4.09E-06,0.003640409,8.90E-08,0.00246713,1.79E-05,0.000422382,0.259439524,0,0.000333704,1.97E-42,0.001354109,2.66E-06,0.000259847,0
1,2,2,1,0,4,1,0,1,1,1,0.652859961,3.78E-07,0.003640409,8.90E-08,0.002213816,1.79E-05,0.000422382,0.205931255,9.52E-05,0.000333704,1.97E-42,0.000660264,2.66E-06,0.000259847,0
1,2,2,1,0,4,1,0,1,1,0,0.652859961,3.78E-07,0.003640409,8.90E-08,0.002213816,1.79E-05,0.000422382,0.283835666,0,0.000333704,1.97E-42,0.000325884,2.66E-06,0.000259847,0
0,1,1,0,0,3,1,0,0,1,0,0.570019724,3.78E-07,0.003089853,8.90E-08,0.002168859,1.79E-05,0.000422382,0.283321745,0,0.000302268,1.97E-42,0.000189819,2.66E-06,0.000259847,0
0,1,1,0,0,3,1,0,0,1,0,0.570019724,3.78E-07,0.003089853,8.90E-08,0.002168859,1.79E-05,0.000422382,0.217297984,4.13E-07,0.000267391,1.97E-42,8.37E-05,2.66E-06,0.000259847,0
8,12,12,4,5,3,1,0,1,1,13,0.007889546,3.78E-07,0.003640409,8.90E-08,0.002144014,1.79E-05,0.000422382,0.415248345,0.000861305,0.020396901,0.006404763,0.000135264,0.001399482,0.003780645,0
2,3,3,2,0,4,1,0,1,1,1,0.652859961,3.78E-07,0.003640409,8.90E-08,0.002213816,1.79E-05,0.000422382,0.31334079,0,0.000333704,1.97E-42,0.000570067,2.66E-06,0.000259847,0
14,10,1,0,1,5,2,1,3,2,9,0.001972387,2.48E-06,0.002224694,3.41E-16,5.44E-06,4.45E-06,0.000689345,0.001753378,4.95E-06,0.000435266,1.00E-77,2.16E-06,5.97E-05,0.000410811,0
7,14,9,6,0,9,0,0,3,0,13,0.459566075,0,0,7.25E-18,0.002398685,0,0.000372591,0.25333293,0,0,1.11E-84,0.002839779,0,0.000227937,0
2,2,1,0,0,3,0,0,1,0,4,0.001972387,0,0,7.25E-18,5.44E-06,0,0.000372591,0.000604613,2.48E-06,0.000185391,2.41E-82,1.24E-06,5.87E-05,0.000232391,0
