NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
9,5,4,0,3,5,0,0,1,0,4,0,0,0,2.29E-53,0,0,0.000396304,0,0,0.006678074,7.31E-08,0,1.18E-05,0.000303239,0
13,7,5,0,4,12,1,1,3,0,11,0.507399577,0.000273797,0.036199262,5.73E-05,5.97E-06,3.42E-06,0.000517704,0.18781063,0.002089283,0.008069458,4.91E-06,0.001113419,2.45E-05,0.000405272,0
1,3,2,0,0,6,0,0,1,0,7,0.4136716,0,0,2.29E-53,1.40E-05,0,0.000396304,0.151732604,0.000169333,0.006653776,1.43E-05,0.000274592,1.09E-05,0.000297038,0
0,3,2,0,0,6,0,0,0,0,6,0.4136716,0,0,2.29E-53,1.40E-05,0,0.000396304,0.152189463,0.000274359,0.010176417,9.73E-05,0.000288033,8.39E-05,0.000291444,0
1,3,2,0,0,6,0,0,1,0,7,0.4136716,0,0,2.29E-53,1.40E-05,0,0.000396304,0.152014103,0.000274359,0.010176417,9.73E-05,0.000339131,8.39E-05,0.000291444,0
1,3,2,0,0,4,0,0,0,0,2,0,0,0,2.29E-53,0,0,0.000396304,0.192988366,0.006345355,0.010665978,8.10E-05,5.68E-06,6.99E-05,0.000289129,0
0,1,1,0,0,2,0,0,0,0,1,0,0,0,2.29E-53,0,0,0.000396304,0,0,0.008236906,1.99E-08,0,1.09E-06,0.00032235,0
0,1,1,0,0,2,0,0,0,0,1,0,0,0,2.29E-53,0,0,0.000396304,0,0,0.008236906,1.99E-08,0,1.09E-06,0.00032235,0
1,5,3,0,0,8,3,0,1,0,3,0.000704722,2.53E-06,0.002752294,4.91E-51,1.08E-05,-6.88E-21,0.001407134,0.150814271,0.001496828,0.00901837,3.20E-06,0.000246861,7.57E-06,0.000389855,0
0,2,0,0,0,1,0,0,0,0,0,0.002114165,0,0,2.29E-53,-1.92E-22,0,0.000396304,0.15162185,0.002430477,0.010186981,9.73E-05,0.00026396,8.39E-05,0.000291444,0
0,4,0,0,0,1,0,1,0,0,0,0.002114165,0,0,2.29E-53,-1.92E-22,0,0.000396304,0.152074094,0,0.00802984,0.000194519,0.000263896,0.00016783,0.000305333,0
0,1,1,0,0,2,0,0,0,0,1,0,0,0,2.29E-53,0,0,0.000396304,0.175064722,0,0.007629991,1.71E-06,3.35E-05,7.96E-06,0.000305025,0
0,3,0,0,0,3,0,1,0,0,0,0.002114165,0,0,2.29E-53,-1.92E-22,0,0.000396304,0.153643105,0.002865744,0.009154813,0.000137784,0.000902821,0.000118879,0.000297231,0
0,1,1,0,0,3,0,0,0,0,2,0.47850599,0,0,2.29E-53,1.90E-05,0,0.000396304,0.133785885,0.004630643,0.012068375,4.05E-05,0.000449966,3.50E-05,0.000283342,0
1,5,3,1,2,7,0,1,1,0,5,0.601832276,0,0,2.29E-53,1.03E-05,0,0.000396304,0.296515411,0,0.006454551,0.000310807,3.45E-05,0.000265871,0.000485432,0
0,1,1,0,1,4,0,0,0,0,3,0,0,0,2.29E-53,0,0,0.000396304,0,0,0.012106729,4.05E-05,0,3.50E-05,0.000283342,0
0,3,3,0,1,3,0,0,0,0,3,0.512332629,0,0,2.29E-53,6.01E-06,0,0.000396304,0.147930059,0.001563903,0.01206902,4.05E-05,0.000216363,3.50E-05,0.000283342,0
0,1,1,0,0,1,0,0,0,0,0,0,0,0,2.29E-53,0,0,0.000396304,0,0,0.009566606,0.000121574,0,0.000104894,0.000294916,0
39,62,50,4,14,46,13,6,15,17,52,0.329105004,0.005139856,0.056476684,0.00392016,0.000228814,8.79E-05,0.00535534,0.133592066,0.043130355,0.013903946,0.006522602,0.007928532,0.001482168,0.001938175,0
0,1,1,0,0,2,0,0,0,0,1,0,0,0,2.29E-53,0,0,0.000396304,0,0,0.005853082,4.72E-07,0,1.59E-06,0.000281347,0
0,5,5,0,0,4,0,0,0,0,5,0,0,0,2.29E-53,0,0,0.000396304,0,0,0.005853082,4.72E-07,0,1.59E-06,0.000281347,0
0,1,1,0,0,2,0,0,0,0,1,0,0,0,2.29E-53,0,0,0.000396304,0.17138216,0.000491487,0.005834977,4.72E-07,2.28E-05,1.59E-06,0.000281347,0
0,1,1,0,0,2,0,0,0,0,1,0,0,0,2.29E-53,0,0,0.000396304,0.210778183,1.43E-05,0.005841622,4.72E-07,8.72E-05,1.59E-06,0.000281347,0
